Distribution_Center,SKU_Code,Product_Offering,Generation,ASP Group,Week,Forecasted,Unconstrained_Demand
D,Prod_L_2,L,2,12,90,0,704
D,Prod_L_2,L,2,12,103,170,207
F,Prod_L_2,L,2,12,13,323,166
F,Prod_L_2,L,2,12,14,335,166
F,Prod_L_2,L,2,12,18,195,83
F,Prod_L_2,L,2,12,19,195,828
F,Prod_L_2,L,2,12,20,244,41
F,Prod_L_2,L,2,12,23,339,704
F,Prod_L_2,L,2,12,25,145,207
F,Prod_L_2,L,2,12,27,248,911
F,Prod_L_2,L,2,12,28,248,207
F,Prod_L_2,L,2,12,29,248,41
F,Prod_L_2,L,2,12,31,248,331
F,Prod_L_2,L,2,12,32,290,373
F,Prod_L_2,L,2,12,33,290,207
F,Prod_L_2,L,2,12,34,323,166
F,Prod_L_2,L,2,12,35,323,41
F,Prod_L_2,L,2,12,36,286,414
F,Prod_L_2,L,2,12,37,315,497
F,Prod_L_2,L,2,12,38,344,124
F,Prod_L_2,L,2,12,42,290,83
F,Prod_L_2,L,2,12,46,377,207
F,Prod_L_2,L,2,12,48,331,124
F,Prod_L_2,L,2,12,51,381,41
F,Prod_L_2,L,2,12,52,331,83
F,Prod_L_2,L,2,12,53,331,248
F,Prod_L_2,L,2,12,60,33,83
F,Prod_L_2,L,2,12,66,33,41
F,Prod_L_2,L,2,12,77,33,41
G,Prod_L_2,L,2,12,1,53325,9439
G,Prod_L_2,L,2,12,2,46204,24717
G,Prod_L_2,L,2,12,3,53904,15484
G,Prod_L_2,L,2,12,4,62599,22729
G,Prod_L_2,L,2,12,5,70879,22605
G,Prod_L_2,L,2,12,6,52911,12462
G,Prod_L_2,L,2,12,7,53656,38462
G,Prod_L_2,L,2,12,8,53656,21487
G,Prod_L_2,L,2,12,9,62309,17927
G,Prod_L_2,L,2,12,10,65497,15153
G,Prod_L_2,L,2,12,11,44713,13207
G,Prod_L_2,L,2,12,12,103230,22067
G,Prod_L_2,L,2,12,13,71293,31217
G,Prod_L_2,L,2,12,14,3975,17803
G,Prod_L_2,L,2,12,15,78166,9067
G,Prod_L_2,L,2,12,16,63592,10682
G,Prod_L_2,L,2,12,17,59949,19583
G,Prod_L_2,L,2,12,18,59949,15236
G,Prod_L_2,L,2,12,19,41236,12048
G,Prod_L_2,L,2,12,20,61108,9646
G,Prod_L_2,L,2,12,21,50924,9150
G,Prod_L_2,L,2,12,22,39911,2484
G,Prod_L_2,L,2,12,23,59866,5217
G,Prod_L_2,L,2,12,24,49019,7121
G,Prod_L_2,L,2,12,25,88334,10226
G,Prod_L_2,L,2,12,26,7535,13041
G,Prod_L_2,L,2,12,27,51006,13455
G,Prod_L_2,L,2,12,28,40565,11799
G,Prod_L_2,L,2,12,29,11592,4389
G,Prod_L_2,L,2,12,30,42167,6831
G,Prod_L_2,L,2,12,31,42544,21943
G,Prod_L_2,L,2,12,32,8943,9232
G,Prod_L_2,L,2,12,33,56140,16105
G,Prod_L_2,L,2,12,34,6210,2691
G,Prod_L_2,L,2,12,35,60115,18217
G,Prod_L_2,L,2,12,36,24841,8197
G,Prod_L_2,L,2,12,37,29809,8322
G,Prod_L_2,L,2,12,38,76808,19873
G,Prod_L_2,L,2,12,39,24841,14283
G,Prod_L_2,L,2,12,40,20701,20452
G,Prod_L_2,L,2,12,41,28981,11924
G,Prod_L_2,L,2,12,42,20701,4554
G,Prod_L_2,L,2,12,43,20692,7121
G,Prod_L_2,L,2,12,44,17264,14201
G,Prod_L_2,L,2,12,45,563,4264
G,Prod_L_2,L,2,12,46,1615,5506
G,Prod_L_2,L,2,12,47,14739,7121
G,Prod_L_2,L,2,12,48,7121,4430
G,Prod_L_2,L,2,12,49,994,11717
G,Prod_L_2,L,2,12,50,994,4596
G,Prod_L_2,L,2,12,51,31962,7908
G,Prod_L_2,L,2,12,52,28153,14076
G,Prod_L_2,L,2,12,53,12793,662
G,Prod_L_2,L,2,12,54,331,5134
G,Prod_L_2,L,2,12,55,497,2484
G,Prod_L_2,L,2,12,56,13911,4637
G,Prod_L_2,L,2,12,57,10061,17223
G,Prod_L_2,L,2,12,58,166,15898
G,Prod_L_2,L,2,12,59,248,8073
G,Prod_L_2,L,2,12,60,7701,17057
G,Prod_L_2,L,2,12,61,7701,5382
G,Prod_L_2,L,2,12,62,331,9978
G,Prod_L_2,L,2,12,63,248,5672
G,Prod_L_2,L,2,12,64,10694,3519
G,Prod_L_2,L,2,12,65,331,15484
G,Prod_L_2,L,2,12,66,166,9025
G,Prod_L_2,L,2,12,67,331,2443
G,Prod_L_2,L,2,12,68,248,2732
G,Prod_L_2,L,2,12,69,248,15857
G,Prod_L_2,L,2,12,70,166,828
G,Prod_L_2,L,2,12,71,248,18755
G,Prod_L_2,L,2,12,72,331,4140
G,Prod_L_2,L,2,12,73,5217,5465
G,Prod_L_2,L,2,12,74,3478,4099
G,Prod_L_2,L,2,12,75,166,6790
G,Prod_L_2,L,2,12,76,1242,6583
G,Prod_L_2,L,2,12,77,10135,1035
G,Prod_L_2,L,2,12,78,6334,2774
G,Prod_L_2,L,2,12,79,1201,580
G,Prod_L_2,L,2,12,80,124,1159
G,Prod_L_2,L,2,12,81,124,3229
G,Prod_L_2,L,2,12,82,2401,2484
G,Prod_L_2,L,2,12,83,4803,2650
G,Prod_L_2,L,2,12,84,124,3188
G,Prod_L_2,L,2,12,86,8,1325
G,Prod_L_2,L,2,12,87,12,2981
G,Prod_L_2,L,2,12,88,8,3561
G,Prod_L_2,L,2,12,89,83,1366
G,Prod_L_2,L,2,12,90,28654,1739
G,Prod_L_2,L,2,12,91,17,2277
G,Prod_L_2,L,2,12,92,17,7411
G,Prod_L_2,L,2,12,93,12,2029
G,Prod_L_2,L,2,12,94,83,1325
G,Prod_L_2,L,2,12,95,83,207
H,Prod_L_2,L,2,12,12,4132,1242
H,Prod_L_2,L,2,12,13,18150,3602
H,Prod_L_2,L,2,12,14,14639,1532
H,Prod_L_2,L,2,12,15,7788,1490
H,Prod_L_2,L,2,12,16,15575,911
H,Prod_L_2,L,2,12,17,4645,3556
H,Prod_L_2,L,2,12,18,4645,3329
H,Prod_L_2,L,2,12,19,5010,3652
H,Prod_L_2,L,2,12,20,2877,83
H,Prod_L_2,L,2,12,21,2877,1035
H,Prod_L_2,L,2,12,22,2877,207
H,Prod_L_2,L,2,12,27,426,704
H,Prod_L_2,L,2,12,30,6732,1118
H,Prod_L_2,L,2,12,31,6732,2567
H,Prod_L_2,L,2,12,33,3490,662
H,Prod_L_2,L,2,12,34,4190,455
H,Prod_L_2,L,2,12,35,5846,911
H,Prod_L_2,L,2,12,36,6185,1283
H,Prod_L_2,L,2,12,37,2650,538
H,Prod_L_2,L,2,12,38,5291,290
H,Prod_L_2,L,2,12,39,4786,331
H,Prod_L_2,L,2,12,40,4355,580
H,Prod_L_2,L,2,12,41,1846,248
H,Prod_L_2,L,2,12,42,1126,621
H,Prod_L_2,L,2,12,43,1408,207
H,Prod_L_2,L,2,12,44,1408,869
H,Prod_L_2,L,2,12,46,2600,1159
H,Prod_L_2,L,2,12,47,1408,662
H,Prod_L_2,L,2,12,48,2066,290
H,Prod_L_2,L,2,12,52,1325,83
H,Prod_L_2,L,2,12,53,2277,1867
H,Prod_L_2,L,2,12,54,2596,1702
H,Prod_L_2,L,2,12,55,1441,207
H,Prod_L_2,L,2,12,57,1449,911
H,Prod_L_2,L,2,12,58,3171,2745
H,Prod_L_2,L,2,12,60,331,315
H,Prod_L_2,L,2,12,61,1946,828
H,Prod_L_2,L,2,12,62,2244,207
H,Prod_L_2,L,2,12,63,1946,1060
H,Prod_L_2,L,2,12,64,894,41
H,Prod_L_2,L,2,12,66,733,166
H,Prod_L_2,L,2,12,67,638,41
H,Prod_L_2,L,2,12,68,580,302
H,Prod_L_2,L,2,12,69,662,41
H,Prod_L_2,L,2,12,71,741,124
H,Prod_L_2,L,2,12,72,1441,16507
H,Prod_L_2,L,2,12,73,853,5672
H,Prod_L_2,L,2,12,74,248,290
H,Prod_L_2,L,2,12,76,7067,9187
H,Prod_L_2,L,2,12,77,1408,1325
H,Prod_L_2,L,2,12,78,1656,3705
H,Prod_L_2,L,2,12,79,638,248
H,Prod_L_2,L,2,12,80,505,124
H,Prod_L_2,L,2,12,82,16900,166
H,Prod_L_2,L,2,12,83,124,166
H,Prod_L_2,L,2,12,84,17297,207
H,Prod_L_2,L,2,12,85,14739,290
H,Prod_L_2,L,2,12,87,4322,12793
H,Prod_L_2,L,2,12,88,3022,124
H,Prod_L_2,L,2,12,91,348,41
H,Prod_L_2,L,2,12,94,265,124
H,Prod_L_2,L,2,12,96,505,6541
H,Prod_L_2,L,2,12,97,277,15939
H,Prod_L_2,L,2,12,101,298,2774
H,Prod_L_2,L,2,12,103,1093,745
H,Prod_L_2,L,2,12,105,33,1035
H,Prod_L_2,L,2,12,109,33,4927
H,Prod_L_2,L,2,12,113,41,83
I,Prod_L_2,L,2,12,1,3312,414
I,Prod_L_2,L,2,12,2,1656,455
I,Prod_L_2,L,2,12,3,4968,2070
I,Prod_L_2,L,2,12,5,745,538
I,Prod_L_2,L,2,12,6,373,745
I,Prod_L_2,L,2,12,7,745,373
I,Prod_L_2,L,2,12,9,41,1076
I,Prod_L_2,L,2,12,10,83,1366
I,Prod_L_2,L,2,12,11,1656,2857
I,Prod_L_2,L,2,12,12,2525,6873
I,Prod_L_2,L,2,12,14,828,83
I,Prod_L_2,L,2,12,15,1242,41
I,Prod_L_2,L,2,12,16,5796,869
I,Prod_L_2,L,2,12,17,828,2608
I,Prod_L_2,L,2,12,18,828,331
I,Prod_L_2,L,2,12,19,1656,455
I,Prod_L_2,L,2,12,20,1449,952
I,Prod_L_2,L,2,12,21,1656,1325
I,Prod_L_2,L,2,12,23,911,331
I,Prod_L_2,L,2,12,24,4968,1242
I,Prod_L_2,L,2,12,25,1615,5341
I,Prod_L_2,L,2,12,28,0,497
I,Prod_L_2,L,2,12,29,0,621
I,Prod_L_2,L,2,12,30,1656,1201
I,Prod_L_2,L,2,12,31,828,2691
I,Prod_L_2,L,2,12,32,828,414
I,Prod_L_2,L,2,12,33,1656,704
I,Prod_L_2,L,2,12,34,828,2443
I,Prod_L_2,L,2,12,35,828,2443
I,Prod_L_2,L,2,12,36,1325,745
I,Prod_L_2,L,2,12,37,1242,2277
I,Prod_L_2,L,2,12,38,1822,621
I,Prod_L_2,L,2,12,40,580,497
I,Prod_L_2,L,2,12,42,704,83
I,Prod_L_2,L,2,12,43,828,290
I,Prod_L_2,L,2,12,45,414,207
I,Prod_L_2,L,2,12,47,662,621
I,Prod_L_2,L,2,12,50,1656,1366
I,Prod_L_2,L,2,12,51,869,1201
I,Prod_L_2,L,2,12,53,248,373
I,Prod_L_2,L,2,12,55,166,497
I,Prod_L_2,L,2,12,58,248,373
I,Prod_L_2,L,2,12,59,166,331
I,Prod_L_2,L,2,12,62,331,373
I,Prod_L_2,L,2,12,63,414,414
I,Prod_L_2,L,2,12,64,828,248
I,Prod_L_2,L,2,12,66,166,290
I,Prod_L_2,L,2,12,68,745,455
I,Prod_L_2,L,2,12,70,41,83
I,Prod_L_2,L,2,12,72,124,83
I,Prod_L_2,L,2,12,73,124,207
I,Prod_L_2,L,2,12,74,166,207
I,Prod_L_2,L,2,12,75,83,207
I,Prod_L_2,L,2,12,76,207,207
I,Prod_L_2,L,2,12,77,290,373
I,Prod_L_2,L,2,12,78,41,83
I,Prod_L_2,L,2,12,79,41,83
I,Prod_L_2,L,2,12,81,41,83
I,Prod_L_2,L,2,12,85,41,124
I,Prod_L_2,L,2,12,86,83,207
I,Prod_L_2,L,2,12,90,248,41
I,Prod_L_2,L,2,12,93,124,83
I,Prod_L_2,L,2,12,99,41,166
A,Prod_L_3,L,3,13,112,4827,414
A,Prod_L_3,L,3,13,113,6906,1697
A,Prod_L_3,L,3,13,114,7018,4264
A,Prod_L_3,L,3,13,115,5374,1987
A,Prod_L_3,L,3,13,116,8197,5962
A,Prod_L_3,L,3,13,117,6521,1822
A,Prod_L_3,L,3,13,118,4347,2898
A,Prod_L_3,L,3,13,119,9009,2484
A,Prod_L_3,L,3,13,120,4504,2484
A,Prod_L_3,L,3,13,121,3701,704
A,Prod_L_3,L,3,13,122,1913,248
A,Prod_L_3,L,3,13,123,5800,952
A,Prod_L_3,L,3,13,124,5552,662
A,Prod_L_3,L,3,13,125,6972,1201
A,Prod_L_3,L,3,13,126,4322,373
A,Prod_L_3,L,3,13,128,6608,787
A,Prod_L_3,L,3,13,129,4405,2236
A,Prod_L_3,L,3,13,130,2782,290
A,Prod_L_3,L,3,13,131,3296,3064
A,Prod_L_3,L,3,13,132,1615,290
A,Prod_L_3,L,3,13,135,3577,952
A,Prod_L_3,L,3,13,136,2087,455
A,Prod_L_3,L,3,13,137,1047,414
A,Prod_L_3,L,3,13,138,1043,704
A,Prod_L_3,L,3,13,139,522,911
A,Prod_L_3,L,3,13,140,1474,662
A,Prod_L_3,L,3,13,141,1474,621
A,Prod_L_3,L,3,13,142,2211,621
D,Prod_L_3,L,3,13,28,0,1594
D,Prod_L_3,L,3,13,29,0,1507
D,Prod_L_3,L,3,13,30,0,2169
D,Prod_L_3,L,3,13,31,298,2422
D,Prod_L_3,L,3,13,33,683,1283
D,Prod_L_3,L,3,13,34,373,2484
D,Prod_L_3,L,3,13,35,3519,3975
D,Prod_L_3,L,3,13,36,4637,3312
D,Prod_L_3,L,3,13,37,4745,3486
D,Prod_L_3,L,3,13,38,3809,3395
D,Prod_L_3,L,3,13,39,1532,3561
D,Prod_L_3,L,3,13,40,6326,3287
D,Prod_L_3,L,3,13,41,4794,2501
D,Prod_L_3,L,3,13,42,2372,911
D,Prod_L_3,L,3,13,43,4720,4637
D,Prod_L_3,L,3,13,44,3146,4182
D,Prod_L_3,L,3,13,45,4119,1656
D,Prod_L_3,L,3,13,46,580,3246
D,Prod_L_3,L,3,13,47,6409,6094
D,Prod_L_3,L,3,13,48,5279,2376
D,Prod_L_3,L,3,13,49,4223,3354
D,Prod_L_3,L,3,13,50,4554,6103
D,Prod_L_3,L,3,13,51,0,2488
D,Prod_L_3,L,3,13,52,7245,3561
D,Prod_L_3,L,3,13,53,7659,6960
D,Prod_L_3,L,3,13,54,7742,4306
D,Prod_L_3,L,3,13,55,5796,2774
D,Prod_L_3,L,3,13,56,9936,5167
D,Prod_L_3,L,3,13,57,8901,1366
D,Prod_L_3,L,3,13,58,8280,952
D,Prod_L_3,L,3,13,59,6624,3287
D,Prod_L_3,L,3,13,60,6624,7535
D,Prod_L_3,L,3,13,61,9936,3734
D,Prod_L_3,L,3,13,64,3105,1449
D,Prod_L_3,L,3,13,65,4140,3983
D,Prod_L_3,L,3,13,69,0,4513
D,Prod_L_3,L,3,13,70,0,3440
D,Prod_L_3,L,3,13,77,4347,3759
D,Prod_L_3,L,3,13,78,15732,4745
D,Prod_L_3,L,3,13,79,7245,3022
D,Prod_L_3,L,3,13,82,5796,3763
D,Prod_L_3,L,3,13,83,5796,4140
D,Prod_L_3,L,3,13,85,9315,2774
D,Prod_L_3,L,3,13,86,0,3478
D,Prod_L_3,L,3,13,89,3726,2360
D,Prod_L_3,L,3,13,90,0,1412
D,Prod_L_3,L,3,13,103,6210,2608
D,Prod_L_3,L,3,13,112,1184,269
D,Prod_L_3,L,3,13,113,592,290
D,Prod_L_3,L,3,13,114,1776,700
D,Prod_L_3,L,3,13,115,638,302
D,Prod_L_3,L,3,13,116,1275,306
D,Prod_L_3,L,3,13,117,613,1134
D,Prod_L_3,L,3,13,118,1225,787
D,Prod_L_3,L,3,13,119,1225,422
D,Prod_L_3,L,3,13,120,1225,700
D,Prod_L_3,L,3,13,121,1159,356
D,Prod_L_3,L,3,13,122,671,128
D,Prod_L_3,L,3,13,123,671,41
D,Prod_L_3,L,3,13,124,671,190
D,Prod_L_3,L,3,13,125,828,961
D,Prod_L_3,L,3,13,126,414,161
D,Prod_L_3,L,3,13,127,414,273
D,Prod_L_3,L,3,13,128,414,62
D,Prod_L_3,L,3,13,129,567,21
D,Prod_L_3,L,3,13,130,261,29
D,Prod_L_3,L,3,13,131,269,166
D,Prod_L_3,L,3,13,132,807,190
D,Prod_L_3,L,3,13,133,261,638
D,Prod_L_3,L,3,13,134,265,75
D,Prod_L_3,L,3,13,136,265,8
D,Prod_L_3,L,3,13,140,104,25
E,Prod_L_3,L,3,13,72,12,41
E,Prod_L_3,L,3,13,73,99,124
E,Prod_L_3,L,3,13,74,174,83
E,Prod_L_3,L,3,13,75,50,41
E,Prod_L_3,L,3,13,76,41,124
E,Prod_L_3,L,3,13,77,91,6914
E,Prod_L_3,L,3,13,78,331,83
E,Prod_L_3,L,3,13,81,21,83
E,Prod_L_3,L,3,13,82,91,83
E,Prod_L_3,L,3,13,83,174,166
E,Prod_L_3,L,3,13,84,4,41
E,Prod_L_3,L,3,13,85,83,83
E,Prod_L_3,L,3,13,87,373,207
E,Prod_L_3,L,3,13,88,17,83
E,Prod_L_3,L,3,13,89,66,207
E,Prod_L_3,L,3,13,90,41,41
E,Prod_L_3,L,3,13,92,95,41
E,Prod_L_3,L,3,13,94,4,41
E,Prod_L_3,L,3,13,95,25,41
E,Prod_L_3,L,3,13,96,149,124
E,Prod_L_3,L,3,13,98,4,124
E,Prod_L_3,L,3,13,100,0,83
E,Prod_L_3,L,3,13,103,282,290
E,Prod_L_3,L,3,13,125,4,124
F,Prod_L_3,L,3,13,38,257,166
F,Prod_L_3,L,3,13,48,166,207
F,Prod_L_3,L,3,13,51,315,166
F,Prod_L_3,L,3,13,52,166,124
F,Prod_L_3,L,3,13,53,166,41
F,Prod_L_3,L,3,13,57,248,166
F,Prod_L_3,L,3,13,58,323,83
F,Prod_L_3,L,3,13,60,311,41
F,Prod_L_3,L,3,13,64,335,166
F,Prod_L_3,L,3,13,66,335,414
F,Prod_L_3,L,3,13,68,315,41
F,Prod_L_3,L,3,13,71,290,207
F,Prod_L_3,L,3,13,72,290,248
F,Prod_L_3,L,3,13,74,311,83
F,Prod_L_3,L,3,13,76,157,124
F,Prod_L_3,L,3,13,78,157,580
F,Prod_L_3,L,3,13,79,145,41
F,Prod_L_3,L,3,13,80,157,166
F,Prod_L_3,L,3,13,84,311,207
F,Prod_L_3,L,3,13,85,290,83
F,Prod_L_3,L,3,13,87,344,83
F,Prod_L_3,L,3,13,103,273,41
F,Prod_L_3,L,3,13,112,215,41
F,Prod_L_3,L,3,13,114,186,83
F,Prod_L_3,L,3,13,116,112,41
G,Prod_L_3,L,3,13,29,0,2318
G,Prod_L_3,L,3,13,30,0,5631
G,Prod_L_3,L,3,13,31,166,2567
G,Prod_L_3,L,3,13,32,207,3064
G,Prod_L_3,L,3,13,33,373,1408
G,Prod_L_3,L,3,13,34,1863,3726
G,Prod_L_3,L,3,13,35,2691,4844
G,Prod_L_3,L,3,13,36,1615,1863
G,Prod_L_3,L,3,13,37,207,12545
G,Prod_L_3,L,3,13,38,32425,3850
G,Prod_L_3,L,3,13,39,1076,1325
G,Prod_L_3,L,3,13,40,1863,2111
G,Prod_L_3,L,3,13,41,3105,2732
G,Prod_L_3,L,3,13,42,1490,5631
G,Prod_L_3,L,3,13,43,3726,7162
G,Prod_L_3,L,3,13,44,5796,4554
G,Prod_L_3,L,3,13,45,7701,3602
G,Prod_L_3,L,3,13,46,8280,5258
G,Prod_L_3,L,3,13,47,7452,5796
G,Prod_L_3,L,3,13,48,7949,6045
G,Prod_L_3,L,3,13,49,414,8487
G,Prod_L_3,L,3,13,50,1490,5589
G,Prod_L_3,L,3,13,51,78050,8280
G,Prod_L_3,L,3,13,52,6624,10682
G,Prod_L_3,L,3,13,53,5299,4347
G,Prod_L_3,L,3,13,54,745,12379
G,Prod_L_3,L,3,13,55,207,11675
G,Prod_L_3,L,3,13,56,7659,11510
G,Prod_L_3,L,3,13,57,9191,11468
G,Prod_L_3,L,3,13,58,13911,10889
G,Prod_L_3,L,3,13,59,248,10061
G,Prod_L_3,L,3,13,60,11178,8322
G,Prod_L_3,L,3,13,61,13911,21901
G,Prod_L_3,L,3,13,62,994,10350
G,Prod_L_3,L,3,13,63,994,15939
G,Prod_L_3,L,3,13,64,107784,8197
G,Prod_L_3,L,3,13,65,11924,9771
G,Prod_L_3,L,3,13,66,994,5258
G,Prod_L_3,L,3,13,67,662,5796
G,Prod_L_3,L,3,13,68,994,11675
G,Prod_L_3,L,3,13,69,662,9688
G,Prod_L_3,L,3,13,70,994,5796
G,Prod_L_3,L,3,13,71,1159,19500
G,Prod_L_3,L,3,13,72,662,14946
G,Prod_L_3,L,3,13,73,15070,5589
G,Prod_L_3,L,3,13,74,1449,12710
G,Prod_L_3,L,3,13,75,1159,13787
G,Prod_L_3,L,3,13,76,1656,12710
G,Prod_L_3,L,3,13,77,75826,8115
G,Prod_L_3,L,3,13,78,19666,16064
G,Prod_L_3,L,3,13,79,19252,14946
G,Prod_L_3,L,3,13,80,621,21611
G,Prod_L_3,L,3,13,81,1656,18051
G,Prod_L_3,L,3,13,82,10268,11758
G,Prod_L_3,L,3,13,83,12834,4803
G,Prod_L_3,L,3,13,84,331,10268
G,Prod_L_3,L,3,13,85,1449,4554
G,Prod_L_3,L,3,13,86,1242,3188
G,Prod_L_3,L,3,13,87,1242,8404
G,Prod_L_3,L,3,13,88,745,3685
G,Prod_L_3,L,3,13,89,662,3561
G,Prod_L_3,L,3,13,90,43732,1780
G,Prod_L_3,L,3,13,91,124,3105
G,Prod_L_3,L,3,13,92,166,2525
G,Prod_L_3,L,3,13,93,166,2153
G,Prod_L_3,L,3,13,94,83,2111
G,Prod_L_3,L,3,13,95,124,3229
G,Prod_L_3,L,3,13,96,124,1987
G,Prod_L_3,L,3,13,97,248,1987
G,Prod_L_3,L,3,13,98,373,621
H,Prod_L_3,L,3,13,28,0,83
H,Prod_L_3,L,3,13,29,0,414
H,Prod_L_3,L,3,13,30,1056,828
H,Prod_L_3,L,3,13,31,2111,1325
H,Prod_L_3,L,3,13,32,1010,1449
H,Prod_L_3,L,3,13,35,1789,83
H,Prod_L_3,L,3,13,36,4074,455
H,Prod_L_3,L,3,13,37,2600,994
H,Prod_L_3,L,3,13,38,4852,497
H,Prod_L_3,L,3,13,39,3685,1366
H,Prod_L_3,L,3,13,40,1755,290
H,Prod_L_3,L,3,13,41,414,787
H,Prod_L_3,L,3,13,42,704,248
H,Prod_L_3,L,3,13,43,331,538
H,Prod_L_3,L,3,13,44,1656,1366
H,Prod_L_3,L,3,13,45,1656,414
H,Prod_L_3,L,3,13,46,2273,83
H,Prod_L_3,L,3,13,47,1656,2608
H,Prod_L_3,L,3,13,48,7030,1118
H,Prod_L_3,L,3,13,51,7088,1242
H,Prod_L_3,L,3,13,52,3064,2070
H,Prod_L_3,L,3,13,53,2844,1573
H,Prod_L_3,L,3,13,54,4579,621
H,Prod_L_3,L,3,13,55,4256,290
H,Prod_L_3,L,3,13,56,621,166
H,Prod_L_3,L,3,13,57,9837,1697
H,Prod_L_3,L,3,13,58,9067,4306
H,Prod_L_3,L,3,13,60,2070,1358
H,Prod_L_3,L,3,13,61,9796,294
H,Prod_L_3,L,3,13,62,9216,3262
H,Prod_L_3,L,3,13,63,8533,2074
H,Prod_L_3,L,3,13,64,10532,1938
H,Prod_L_3,L,3,13,65,1863,2294
H,Prod_L_3,L,3,13,66,4985,1656
H,Prod_L_3,L,3,13,67,6583,1076
H,Prod_L_3,L,3,13,68,5800,1325
H,Prod_L_3,L,3,13,69,3594,2318
H,Prod_L_3,L,3,13,70,0,2567
H,Prod_L_3,L,3,13,71,4819,455
H,Prod_L_3,L,3,13,72,7514,1329
H,Prod_L_3,L,3,13,73,5382,1283
H,Prod_L_3,L,3,13,76,9800,8144
H,Prod_L_3,L,3,13,77,14979,3233
H,Prod_L_3,L,3,13,78,8636,745
H,Prod_L_3,L,3,13,79,6989,248
H,Prod_L_3,L,3,13,80,3933,538
H,Prod_L_3,L,3,13,82,5473,704
H,Prod_L_3,L,3,13,83,2484,2111
H,Prod_L_3,L,3,13,84,3676,1739
H,Prod_L_3,L,3,13,85,3685,1366
H,Prod_L_3,L,3,13,86,3734,2318
H,Prod_L_3,L,3,13,87,2008,331
H,Prod_L_3,L,3,13,88,1838,745
H,Prod_L_3,L,3,13,89,1706,207
H,Prod_L_3,L,3,13,90,3544,745
H,Prod_L_3,L,3,13,91,0,662
H,Prod_L_3,L,3,13,92,1213,704
H,Prod_L_3,L,3,13,93,1023,952
H,Prod_L_3,L,3,13,96,1979,207
H,Prod_L_3,L,3,13,97,2062,1242
H,Prod_L_3,L,3,13,103,3635,1780
H,Prod_L_3,L,3,13,106,617,207
H,Prod_L_3,L,3,13,107,480,207
H,Prod_L_3,L,3,13,109,1507,290
H,Prod_L_3,L,3,13,111,1333,1656
H,Prod_L_3,L,3,13,112,911,911
H,Prod_L_3,L,3,13,113,1772,1076
H,Prod_L_3,L,3,13,114,956,331
H,Prod_L_3,L,3,13,115,782,1780
H,Prod_L_3,L,3,13,117,675,290
H,Prod_L_3,L,3,13,120,584,41
H,Prod_L_3,L,3,13,121,518,41
H,Prod_L_3,L,3,13,122,1176,331
H,Prod_L_3,L,3,13,123,1093,207
H,Prod_L_3,L,3,13,124,1292,704
H,Prod_L_3,L,3,13,125,518,41
H,Prod_L_3,L,3,13,126,629,580
H,Prod_L_3,L,3,13,127,629,3105
H,Prod_L_3,L,3,13,128,1035,1325
H,Prod_L_3,L,3,13,129,1553,828
H,Prod_L_3,L,3,13,130,364,124
H,Prod_L_3,L,3,13,132,439,124
H,Prod_L_3,L,3,13,133,323,621
H,Prod_L_3,L,3,13,134,273,124
H,Prod_L_3,L,3,13,136,215,124
H,Prod_L_3,L,3,13,137,2401,290
H,Prod_L_3,L,3,13,138,1946,41
H,Prod_L_3,L,3,13,141,1076,1242
H,Prod_L_3,L,3,13,142,2095,3768
I,Prod_L_3,L,3,13,36,1490,207
I,Prod_L_3,L,3,13,37,662,662
I,Prod_L_3,L,3,13,38,290,1325
I,Prod_L_3,L,3,13,40,248,124
I,Prod_L_3,L,3,13,41,248,373
I,Prod_L_3,L,3,13,42,414,124
I,Prod_L_3,L,3,13,43,248,41
I,Prod_L_3,L,3,13,45,828,248
I,Prod_L_3,L,3,13,47,331,248
I,Prod_L_3,L,3,13,50,1242,1201
I,Prod_L_3,L,3,13,51,207,331
I,Prod_L_3,L,3,13,53,373,497
I,Prod_L_3,L,3,13,55,580,2981
I,Prod_L_3,L,3,13,58,83,538
I,Prod_L_3,L,3,13,59,414,662
I,Prod_L_3,L,3,13,61,166,414
I,Prod_L_3,L,3,13,62,331,1035
I,Prod_L_3,L,3,13,63,207,580
I,Prod_L_3,L,3,13,64,3312,1366
I,Prod_L_3,L,3,13,66,497,455
I,Prod_L_3,L,3,13,68,1408,662
I,Prod_L_3,L,3,13,70,1987,455
I,Prod_L_3,L,3,13,71,1325,704
I,Prod_L_3,L,3,13,72,1987,497
I,Prod_L_3,L,3,13,73,2981,1573
I,Prod_L_3,L,3,13,74,1118,497
I,Prod_L_3,L,3,13,75,1490,1490
I,Prod_L_3,L,3,13,76,911,869
I,Prod_L_3,L,3,13,77,3726,1490
I,Prod_L_3,L,3,13,78,207,124
I,Prod_L_3,L,3,13,79,497,497
I,Prod_L_3,L,3,13,80,580,869
I,Prod_L_3,L,3,13,81,1118,869
I,Prod_L_3,L,3,13,82,745,745
I,Prod_L_3,L,3,13,85,414,1242
I,Prod_L_3,L,3,13,86,1656,497
I,Prod_L_3,L,3,13,91,248,41
I,Prod_L_3,L,3,13,93,497,580
I,Prod_L_3,L,3,13,94,994,621
I,Prod_L_3,L,3,13,96,373,455
I,Prod_L_3,L,3,13,97,373,1697
I,Prod_L_3,L,3,13,98,497,331
I,Prod_L_3,L,3,13,99,621,580
